method,split,seed,episode,label,unsafe,score,threshold,flag,true_positive,false_positive,false_negative,true_negative,severity
random_forest_ensemble,timestamp_noncausal_corruption,1,11,1,1,0.930025,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,timestamp_noncausal_corruption,1,12,1,1,0.973861,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,timestamp_noncausal_corruption,1,13,1,1,0.996473,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,timestamp_noncausal_corruption,2,0,1,1,0.989984,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,timestamp_noncausal_corruption,2,1,1,1,0.979881,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,timestamp_noncausal_corruption,2,2,1,1,0.981263,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,timestamp_noncausal_corruption,2,3,1,1,0.994525,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,timestamp_noncausal_corruption,2,4,1,1,0.988418,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,timestamp_noncausal_corruption,2,5,1,1,0.971968,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,timestamp_noncausal_corruption,2,6,1,1,0.995523,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,timestamp_noncausal_corruption,2,7,1,1,0.928423,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,timestamp_noncausal_corruption,2,8,1,1,0.968233,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,timestamp_noncausal_corruption,2,9,1,1,0.994618,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,timestamp_noncausal_corruption,2,10,1,1,0.978177,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,timestamp_noncausal_corruption,2,11,1,1,0.992788,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,timestamp_noncausal_corruption,2,12,1,1,0.985704,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,timestamp_noncausal_corruption,2,13,1,1,0.997427,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,timestamp_noncausal_corruption,3,0,1,1,0.985327,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,timestamp_noncausal_corruption,3,1,1,1,0.993177,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,timestamp_noncausal_corruption,3,2,1,1,0.973031,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,timestamp_noncausal_corruption,3,3,1,1,0.995810,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,timestamp_noncausal_corruption,3,4,1,1,0.991166,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,timestamp_noncausal_corruption,3,5,1,1,0.990444,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,timestamp_noncausal_corruption,3,6,1,1,0.981582,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,timestamp_noncausal_corruption,3,7,1,1,0.996933,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,timestamp_noncausal_corruption,3,8,1,1,0.995871,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,timestamp_noncausal_corruption,3,9,1,1,0.993505,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,timestamp_noncausal_corruption,3,10,1,1,0.990691,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,timestamp_noncausal_corruption,3,11,1,1,0.992105,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,timestamp_noncausal_corruption,3,12,1,1,0.986606,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,timestamp_noncausal_corruption,3,13,1,1,0.988797,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,timestamp_noncausal_corruption,4,0,1,1,0.966097,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,timestamp_noncausal_corruption,4,1,1,1,0.996661,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,timestamp_noncausal_corruption,4,2,1,1,0.980121,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,timestamp_noncausal_corruption,4,3,1,1,0.984958,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,timestamp_noncausal_corruption,4,4,1,1,0.981641,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,timestamp_noncausal_corruption,4,5,1,1,0.988842,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,timestamp_noncausal_corruption,4,6,1,1,0.904448,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,timestamp_noncausal_corruption,4,7,1,1,0.989652,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,timestamp_noncausal_corruption,4,8,1,1,0.993799,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,timestamp_noncausal_corruption,4,9,1,1,0.990826,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,timestamp_noncausal_corruption,4,10,1,1,0.989315,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,timestamp_noncausal_corruption,4,11,1,1,0.980956,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,timestamp_noncausal_corruption,4,12,1,1,0.975518,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,timestamp_noncausal_corruption,4,13,1,1,0.993917,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,timestamp_noncausal_corruption,5,0,1,1,0.938117,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,timestamp_noncausal_corruption,5,1,1,1,0.993178,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,timestamp_noncausal_corruption,5,2,1,1,0.983943,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,timestamp_noncausal_corruption,5,3,1,1,0.984342,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,timestamp_noncausal_corruption,5,4,1,1,0.991697,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,timestamp_noncausal_corruption,5,5,1,1,0.993230,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,timestamp_noncausal_corruption,5,6,1,1,0.990846,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,timestamp_noncausal_corruption,5,7,1,1,0.992437,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,timestamp_noncausal_corruption,5,8,1,1,0.992419,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,timestamp_noncausal_corruption,5,9,1,1,0.985728,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,timestamp_noncausal_corruption,5,10,1,1,0.960300,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,timestamp_noncausal_corruption,5,11,1,1,0.996845,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,timestamp_noncausal_corruption,5,12,1,1,0.957289,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,timestamp_noncausal_corruption,5,13,1,1,0.988842,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,timestamp_noncausal_corruption,6,0,1,1,0.996197,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,timestamp_noncausal_corruption,6,1,1,1,0.976571,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,timestamp_noncausal_corruption,6,2,1,1,0.993341,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,timestamp_noncausal_corruption,6,3,1,1,0.997010,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,timestamp_noncausal_corruption,6,4,1,1,0.994004,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,timestamp_noncausal_corruption,6,5,1,1,0.991499,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,timestamp_noncausal_corruption,6,6,1,1,0.992574,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,timestamp_noncausal_corruption,6,7,1,1,0.994444,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,timestamp_noncausal_corruption,6,8,1,1,0.980329,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,timestamp_noncausal_corruption,6,9,1,1,0.963736,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,timestamp_noncausal_corruption,6,10,1,1,0.995131,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,timestamp_noncausal_corruption,6,11,1,1,0.992913,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,timestamp_noncausal_corruption,6,12,1,1,0.994640,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,timestamp_noncausal_corruption,6,13,1,1,0.909439,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,timestamp_noncausal_corruption,7,0,1,1,0.984926,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,timestamp_noncausal_corruption,7,1,1,1,0.983541,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,timestamp_noncausal_corruption,7,2,1,1,0.987247,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,timestamp_noncausal_corruption,7,3,1,1,0.989538,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,timestamp_noncausal_corruption,7,4,1,1,0.992105,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,timestamp_noncausal_corruption,7,5,1,1,0.993109,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,timestamp_noncausal_corruption,7,6,1,1,0.989107,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,timestamp_noncausal_corruption,7,7,1,1,0.992384,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,timestamp_noncausal_corruption,7,8,1,1,0.992712,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,timestamp_noncausal_corruption,7,9,1,1,0.992307,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,timestamp_noncausal_corruption,7,10,1,1,0.996798,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,timestamp_noncausal_corruption,7,11,1,1,0.996798,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,timestamp_noncausal_corruption,7,12,1,1,0.997427,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,timestamp_noncausal_corruption,7,13,1,1,0.986041,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,adversarial_compensated_violation,0,0,1,1,0.926833,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,adversarial_compensated_violation,0,1,1,1,0.925239,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,adversarial_compensated_violation,0,2,1,1,0.977140,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,adversarial_compensated_violation,0,3,1,1,0.985673,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,adversarial_compensated_violation,0,4,1,1,0.980371,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,adversarial_compensated_violation,0,5,1,1,0.927925,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,adversarial_compensated_violation,0,6,1,1,0.987602,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,adversarial_compensated_violation,0,7,1,1,0.930145,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,adversarial_compensated_violation,0,8,1,1,0.983513,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,adversarial_compensated_violation,0,9,1,1,0.936421,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,adversarial_compensated_violation,0,10,1,1,0.923044,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,adversarial_compensated_violation,0,11,1,1,0.916547,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,adversarial_compensated_violation,0,12,1,1,0.902302,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,adversarial_compensated_violation,0,13,1,1,0.938458,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,adversarial_compensated_violation,1,0,1,1,0.946044,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,adversarial_compensated_violation,1,1,1,1,0.979034,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,adversarial_compensated_violation,1,2,1,1,0.980885,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,adversarial_compensated_violation,1,3,1,1,0.982830,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,adversarial_compensated_violation,1,4,1,1,0.981913,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,adversarial_compensated_violation,1,5,1,1,0.975054,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,adversarial_compensated_violation,1,6,1,1,0.982039,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,adversarial_compensated_violation,1,7,1,1,0.981515,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,adversarial_compensated_violation,1,8,1,1,0.983518,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,adversarial_compensated_violation,1,9,1,1,0.958372,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,adversarial_compensated_violation,1,10,1,1,0.989762,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,adversarial_compensated_violation,1,11,1,1,0.989880,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,adversarial_compensated_violation,1,12,1,1,0.943118,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,adversarial_compensated_violation,1,13,1,1,0.904936,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,adversarial_compensated_violation,2,0,1,1,0.944147,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,adversarial_compensated_violation,2,1,1,1,0.962945,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,adversarial_compensated_violation,2,2,1,1,0.923100,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,adversarial_compensated_violation,2,3,1,1,0.982718,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,adversarial_compensated_violation,2,4,1,1,0.984660,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,adversarial_compensated_violation,2,5,1,1,0.980723,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,adversarial_compensated_violation,2,6,1,1,0.894929,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,adversarial_compensated_violation,2,7,1,1,0.939049,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,adversarial_compensated_violation,2,8,1,1,0.984808,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,adversarial_compensated_violation,2,9,1,1,0.984096,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,adversarial_compensated_violation,2,10,1,1,0.918761,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,adversarial_compensated_violation,2,11,1,1,0.878133,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,adversarial_compensated_violation,2,12,1,1,0.982830,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,adversarial_compensated_violation,2,13,1,1,0.983252,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,adversarial_compensated_violation,3,0,1,1,0.895920,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,adversarial_compensated_violation,3,1,1,1,0.891042,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,adversarial_compensated_violation,3,2,1,1,0.931111,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,adversarial_compensated_violation,3,3,1,1,0.984251,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,adversarial_compensated_violation,3,4,1,1,0.891641,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,adversarial_compensated_violation,3,5,1,1,0.924889,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,adversarial_compensated_violation,3,6,1,1,0.986323,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,adversarial_compensated_violation,3,7,1,1,0.982764,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,adversarial_compensated_violation,3,8,1,1,0.982455,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,adversarial_compensated_violation,3,9,1,1,0.984808,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,adversarial_compensated_violation,3,10,1,1,0.985011,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,adversarial_compensated_violation,3,11,1,1,0.983518,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,adversarial_compensated_violation,3,12,1,1,0.990606,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,adversarial_compensated_violation,3,13,1,1,0.984084,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,adversarial_compensated_violation,4,0,1,1,0.985227,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,adversarial_compensated_violation,4,1,1,1,0.984707,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,adversarial_compensated_violation,4,2,1,1,0.972276,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,adversarial_compensated_violation,4,3,1,1,0.983243,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,adversarial_compensated_violation,4,4,1,1,0.987310,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,adversarial_compensated_violation,4,5,1,1,0.915218,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,adversarial_compensated_violation,4,6,1,1,0.833147,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,adversarial_compensated_violation,4,7,1,1,0.985336,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,adversarial_compensated_violation,4,8,1,1,0.986107,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,adversarial_compensated_violation,4,9,1,1,0.975579,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,adversarial_compensated_violation,4,10,1,1,0.921657,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,adversarial_compensated_violation,4,11,1,1,0.986957,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,adversarial_compensated_violation,4,12,1,1,0.952653,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,adversarial_compensated_violation,4,13,1,1,0.984096,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,adversarial_compensated_violation,5,0,1,1,0.984650,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,adversarial_compensated_violation,5,1,1,1,0.859524,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,adversarial_compensated_violation,5,2,1,1,0.916197,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,adversarial_compensated_violation,5,3,1,1,0.915603,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,adversarial_compensated_violation,5,4,1,1,0.984096,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,adversarial_compensated_violation,5,5,1,1,0.949318,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,adversarial_compensated_violation,5,6,1,1,0.981301,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,adversarial_compensated_violation,5,7,1,1,0.927910,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,adversarial_compensated_violation,5,8,1,1,0.985880,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,adversarial_compensated_violation,5,9,1,1,0.912488,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,adversarial_compensated_violation,5,10,1,1,0.910722,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,adversarial_compensated_violation,5,11,1,1,0.969573,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,adversarial_compensated_violation,5,12,1,1,0.942581,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,adversarial_compensated_violation,5,13,1,1,0.892306,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,adversarial_compensated_violation,6,0,1,1,0.983252,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,adversarial_compensated_violation,6,1,1,1,0.893332,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,adversarial_compensated_violation,6,2,1,1,0.984389,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,adversarial_compensated_violation,6,3,1,1,0.938130,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,adversarial_compensated_violation,6,4,1,1,0.921486,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,adversarial_compensated_violation,6,5,1,1,0.982079,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,adversarial_compensated_violation,6,6,1,1,0.942371,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,adversarial_compensated_violation,6,7,1,1,0.985385,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,adversarial_compensated_violation,6,8,1,1,0.978960,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,adversarial_compensated_violation,6,9,1,1,0.902678,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,adversarial_compensated_violation,6,10,1,1,0.984133,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,adversarial_compensated_violation,6,11,1,1,0.954581,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,adversarial_compensated_violation,6,12,1,1,0.969844,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,adversarial_compensated_violation,6,13,1,1,0.976226,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,adversarial_compensated_violation,7,0,1,1,0.924871,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,adversarial_compensated_violation,7,1,1,1,0.988754,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,adversarial_compensated_violation,7,2,1,1,0.982455,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,adversarial_compensated_violation,7,3,1,1,0.956829,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,adversarial_compensated_violation,7,4,1,1,0.974994,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,adversarial_compensated_violation,7,5,1,1,0.883587,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,adversarial_compensated_violation,7,6,1,1,0.957910,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,adversarial_compensated_violation,7,7,1,1,0.945456,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,adversarial_compensated_violation,7,8,1,1,0.985652,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,adversarial_compensated_violation,7,9,1,1,0.986801,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,adversarial_compensated_violation,7,10,1,1,0.982750,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,adversarial_compensated_violation,7,11,1,1,0.980435,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,adversarial_compensated_violation,7,12,1,1,0.987936,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,adversarial_compensated_violation,7,13,1,1,0.882487,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,mixed_near_threshold,0,0,1,1,0.914730,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,mixed_near_threshold,0,1,1,1,0.994741,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,mixed_near_threshold,0,2,1,1,0.929023,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,mixed_near_threshold,0,3,1,1,0.950645,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,mixed_near_threshold,0,4,1,1,0.991493,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,mixed_near_threshold,0,5,1,1,0.923008,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,mixed_near_threshold,0,6,1,1,0.994842,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,mixed_near_threshold,0,7,1,1,0.996480,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,mixed_near_threshold,0,8,1,1,0.933201,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,mixed_near_threshold,0,9,1,1,0.913838,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,mixed_near_threshold,0,10,1,1,0.992603,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,mixed_near_threshold,0,11,1,1,0.998276,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,mixed_near_threshold,0,12,1,1,0.939974,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,mixed_near_threshold,0,13,1,1,0.993763,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,mixed_near_threshold,1,0,1,1,0.990982,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,mixed_near_threshold,1,1,1,1,0.942322,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,mixed_near_threshold,1,2,1,1,0.992873,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,mixed_near_threshold,1,3,1,1,0.998213,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,mixed_near_threshold,1,4,1,1,0.938230,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,mixed_near_threshold,1,5,1,1,0.915206,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,mixed_near_threshold,1,6,1,1,0.988650,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,mixed_near_threshold,1,7,1,1,0.933716,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,mixed_near_threshold,1,8,1,1,0.995541,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,mixed_near_threshold,1,9,1,1,0.990665,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,mixed_near_threshold,1,10,1,1,0.925210,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,mixed_near_threshold,1,11,1,1,0.989623,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,mixed_near_threshold,1,12,1,1,0.950114,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,mixed_near_threshold,1,13,1,1,0.986114,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,mixed_near_threshold,2,0,1,1,0.935651,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,mixed_near_threshold,2,1,1,1,0.976883,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,mixed_near_threshold,2,2,1,1,0.987765,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,mixed_near_threshold,2,3,1,1,0.997370,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,mixed_near_threshold,2,4,1,1,0.929547,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,mixed_near_threshold,2,5,1,1,0.939618,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,mixed_near_threshold,2,6,1,1,0.993715,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,mixed_near_threshold,2,7,1,1,0.987545,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,mixed_near_threshold,2,8,1,1,0.939821,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,mixed_near_threshold,2,9,1,1,0.992302,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,mixed_near_threshold,2,10,1,1,0.995836,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,mixed_near_threshold,2,11,1,1,0.973265,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,mixed_near_threshold,2,12,1,1,0.991107,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,mixed_near_threshold,2,13,1,1,0.996261,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,mixed_near_threshold,3,0,1,1,0.995014,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,mixed_near_threshold,3,1,1,1,0.994361,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,mixed_near_threshold,3,2,1,1,0.983060,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,mixed_near_threshold,3,3,1,1,0.931146,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,mixed_near_threshold,3,4,1,1,0.992480,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,mixed_near_threshold,3,5,1,1,0.942490,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,mixed_near_threshold,3,6,1,1,0.998930,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,mixed_near_threshold,3,7,1,1,0.936703,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,mixed_near_threshold,3,8,1,1,0.996050,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,mixed_near_threshold,3,9,1,1,0.938764,0.317789,1,1,0,0,0,1.0000
random_forest_ensemble,mixed_near_threshold,3,10,1,1,0.949351,0.317789,1,1,0,0,0,1.0000
